Advertiser ID,Advertiser Name,Primary Region,Membership Status,Datafeed Format,Feed ID,Feed Name,Language,Vertical,Last Imported,Last Checked,No of products,URL
"119603","Casa Padrino - Luxus Möbel und Wondekorationen","DE","Not Joined","Legacy","110365","Liste 3 DE","German","","2026-01-20 00:09:48","2026-01-20 00:09:37","8003","https://productdata.awin.com/datafeed/download/apikey/4a1da3553e2a11af20515fb21a454008/fid/110365/format/csv/language/de/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price%2Cdelivery_cost%2Calternate_image%2Cbase_price%2Cbase_price_amount%2Cbase_price_text%2Calternate_image_two/"
"119603","Casa Padrino - Luxus Möbel und Wondekorationen","DE","Not Joined","Legacy","110366","Liste 4 DE","German","","2026-01-20 00:15:22","2026-01-20 00:15:11","8190","https://productdata.awin.com/datafeed/download/apikey/4a1da3553e2a11af20515fb21a454008/fid/110366/format/csv/language/de/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price%2Cdelivery_cost%2Calternate_image%2Cbase_price%2Cbase_price_amount%2Cbase_price_text%2Calternate_image_two/"
"119603","Casa Padrino - Luxus Möbel und Wondekorationen","DE","Not Joined","Legacy","110367","Liste 5 DE","German","","2026-01-20 00:04:41","2026-01-20 00:04:34","2693","https://productdata.awin.com/datafeed/download/apikey/4a1da3553e2a11af20515fb21a454008/fid/110367/format/csv/language/de/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price%2Cdelivery_cost%2Calternate_image%2Cbase_price%2Cbase_price_amount%2Cbase_price_text%2Calternate_image_two/"
"120087","Pelios Kaminshop","DE","Not Joined","Legacy","110372","Default","German","","2025-10-02 12:00:50","","26","https://productdata.awin.com/datafeed/download/apikey/4a1da3553e2a11af20515fb21a454008/fid/110372/format/csv/language/de/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cean%2Cmodel_number%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Ccurrency%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cproduct_type%2Cmerchant_product_category_path%2Cstock_status/"
"120087","Pelios Kaminshop","DE","Not Joined","Legacy","110375","Default","German","","2025-10-02 12:22:38","","26","https://productdata.awin.com/datafeed/download/apikey/4a1da3553e2a11af20515fb21a454008/fid/110375/format/csv/language/de/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Csearch_price%2Cdelivery_cost%2Cproduct_type%2Ccolour/"
"117667","Pro-Camera","GB","Not Joined","Legacy","110438","Default","English","","2026-01-20 11:01:54","2026-01-20 11:01:47","439","https://productdata.awin.com/datafeed/download/apikey/4a1da3553e2a11af20515fb21a454008/fid/110438/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Csearch_price%2Cdelivery_cost%2Cin_stock%2Ccondition%2Ccustom_1%2Ccustom_2%2Ccustom_3%2Ccustom_4%2Ccustom_5%2Cdelivery_weight%2Cdelivery_restrictions%2Calternate_image%2Calternate_image_two%2Calternate_image_three%2Cproduct_GTIN%2Calternate_image_four/"
"119127","Kunstige-stearinlys","DK","Not Joined","Legacy","110452","DeluxeHomeartShop feed - DK","Danish","","2026-01-20 10:35:46","2026-01-20 10:35:28","741","https://productdata.awin.com/datafeed/download/apikey/4a1da3553e2a11af20515fb21a454008/fid/110452/format/csv/language/da/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price%2Cproduct_type%2Ccolour%2Cproduct_GTIN/"
"120199","Deluxehomeartshop SE","SE","Not Joined","Legacy","110453","DeluxeHomeartShop feed - SE","Swedish","","2025-11-19 10:32:55","2026-01-20 10:01:41","797","https://productdata.awin.com/datafeed/download/apikey/4a1da3553e2a11af20515fb21a454008/fid/110453/format/csv/language/sv/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price%2Cproduct_type%2Ccolour%2Cproduct_GTIN/"
"120409","Deluxehomeartshop NL","NL","Not Joined","Legacy","110454","DeluxeHomeartShop feed - NL","Dutch","","2026-01-20 10:35:42","2026-01-20 10:35:27","734","https://productdata.awin.com/datafeed/download/apikey/4a1da3553e2a11af20515fb21a454008/fid/110454/format/csv/language/nl/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price%2Cproduct_type%2Ccolour%2Cproduct_GTIN/"
"120411","Deluxehomeartshop DE","DE","Not Joined","Legacy","110455","DeluxeHomeartShop feed - DE","German","","2026-01-20 10:35:44","2026-01-20 10:35:28","741","https://productdata.awin.com/datafeed/download/apikey/4a1da3553e2a11af20515fb21a454008/fid/110455/format/csv/language/de/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price%2Cproduct_type%2Ccolour%2Cproduct_GTIN/"
"120407","Deluxehomeartshop FR","FR","Not Joined","Legacy","110456","DeluxeHomeartShop feed - FR","French","","2026-01-20 10:35:59","2026-01-20 10:35:41","741","https://productdata.awin.com/datafeed/download/apikey/4a1da3553e2a11af20515fb21a454008/fid/110456/format/csv/language/fr/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price%2Cproduct_type%2Ccolour%2Cproduct_GTIN/"
"71121","Caterboss","IE","Not Joined","Legacy","110592","Default","English","","2026-01-16 11:04:15","2026-01-16 11:02:58","33154","https://productdata.awin.com/datafeed/download/apikey/4a1da3553e2a11af20515fb21a454008/fid/110592/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cstock_quantity%2Cmerchant_product_category_path%2Cproduct_GTIN/"
"114336","House-of-Sneakers DE","DE","active","Legacy","110623","Produktdatenfeed für EU-Länder","German","","2026-01-15 21:02:00","2026-01-20 08:02:55","12216","https://productdata.awin.com/datafeed/download/apikey/4a1da3553e2a11af20515fb21a454008/fid/110623/format/csv/language/de/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Ccurrency%2Csearch_price%2Cdelivery_cost%2Ccolour%2Csize_stock_amount/"
"118223","Xiaomi RO","RO","Not Joined","Legacy","110632","Xiaomi RO","English","","2026-01-20 06:49:51","2026-01-20 06:49:47","434","https://productdata.awin.com/datafeed/download/apikey/4a1da3553e2a11af20515fb21a454008/fid/110632/format/csv/language/en/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cproduct_name%2Cdescription%2Clanguage%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Csearch_price%2Cdelivery_cost%2Cin_stock%2Cis_for_sale%2Cproduct_price_old/"
"119683","Blooh","US","Not Joined","Legacy","110644","Auto Mulwi Default Feed","English","","2026-01-11 12:01:11","2026-01-20 00:01:47","102","https://productdata.awin.com/datafeed/download/apikey/4a1da3553e2a11af20515fb21a454008/fid/110644/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Csearch_price%2Cdelivery_cost%2Cproduct_type%2Ccolour/"
"120784","Breck and Grier","US","Not Joined","Legacy","110678","Oct 2025 BandG Datafeed","English","","2025-10-14 17:28:47","","57","https://productdata.awin.com/datafeed/download/apikey/4a1da3553e2a11af20515fb21a454008/fid/110678/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cupc%2Cisbn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price/"
"119603","Casa Padrino - Luxus Möbel und Wondekorationen","DE","Not Joined","Legacy","110729","Liste 1 EN","English","","2026-01-20 00:07:05","2026-01-20 00:06:56","7905","https://productdata.awin.com/datafeed/download/apikey/4a1da3553e2a11af20515fb21a454008/fid/110729/format/csv/language/en/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price%2Cdelivery_cost%2Calternate_image%2Cbase_price%2Cbase_price_amount%2Cbase_price_text%2Calternate_image_two/"
"119603","Casa Padrino - Luxus Möbel und Wondekorationen","DE","Not Joined","Legacy","110742","Liste 2 EN","English","","2026-01-20 00:12:10","2026-01-20 00:11:59","7965","https://productdata.awin.com/datafeed/download/apikey/4a1da3553e2a11af20515fb21a454008/fid/110742/format/csv/language/en/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price%2Cdelivery_cost%2Calternate_image%2Cbase_price%2Cbase_price_amount%2Cbase_price_text%2Calternate_image_two/"
"119603","Casa Padrino - Luxus Möbel und Wondekorationen","DE","Not Joined","Legacy","110743","Liste 3 EN","English","","2026-01-20 00:08:26","2026-01-20 00:08:15","8003","https://productdata.awin.com/datafeed/download/apikey/4a1da3553e2a11af20515fb21a454008/fid/110743/format/csv/language/en/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price%2Cdelivery_cost%2Cdelivery_weight%2Calternate_image%2Cbase_price%2Cbase_price_amount%2Cbase_price_text%2Calternate_image_two/"
"119603","Casa Padrino - Luxus Möbel und Wondekorationen","DE","Not Joined","Legacy","110744","Liste 4 EN","English","","2026-01-20 00:13:47","2026-01-20 00:13:37","8190","https://productdata.awin.com/datafeed/download/apikey/4a1da3553e2a11af20515fb21a454008/fid/110744/format/csv/language/en/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price%2Cdelivery_cost%2Calternate_image%2Cbase_price%2Cbase_price_amount%2Cbase_price_text%2Calternate_image_two/"
"115783","Horow DE","DE","Not Joined","Legacy","110786","S70 G06","German","","2025-10-17 09:49:19","","2","https://productdata.awin.com/datafeed/download/apikey/4a1da3553e2a11af20515fb21a454008/fid/110786/format/csv/language/de/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Csearch_price/"
"87919","Flowers Fast.com-Send Flowers Same Day Delivery","US","Not Joined","Legacy","110830","Default","English","ShoppingNL","2026-01-18 03:01:14","2026-01-20 03:01:21","1083","https://productdata.awin.com/datafeed/download/apikey/4a1da3553e2a11af20515fb21a454008/fid/110830/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cdelivery_cost%2Cin_stock%2Ccondition%2Cproduct_type/"
"120680","Goyu","NL","Not Joined","Legacy","110892","GOYU feed","Dutch","ShoppingNL","2026-01-19 23:01:29","2026-01-19 23:01:26","253","https://productdata.awin.com/datafeed/download/apikey/4a1da3553e2a11af20515fb21a454008/fid/110892/format/csv/language/nl/delimiter/%2C/compression/gzip/columns/aw_deep_link%2Cproduct_name%2Caw_product_id%2Cmerchant_product_id%2Cmerchant_image_url%2Cdescription%2Cmerchant_category%2Csearch_price%2Cmerchant_name%2Cmerchant_id%2Ccategory_name%2Ccategory_id%2Caw_image_url%2Ccurrency%2Cstore_price%2Cdelivery_cost%2Cmerchant_deep_link%2Clanguage%2Clast_updated%2Cbrand_name%2Cbrand_id%2Ccolour%2Cproduct_short_description%2Cspecifications%2Ccondition%2Cproduct_model%2Cmodel_number%2Cdimensions%2Ckeywords%2Cpromotional_text%2Cproduct_type%2Ccommission_group%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Crrp_price%2Csaving%2Csavings_percent%2Cbase_price%2Cbase_price_amount%2Cbase_price_text%2Cproduct_price_old%2Cdelivery_restrictions%2Cdelivery_weight%2Cwarranty%2Cterms_of_contract%2Cdelivery_time%2Cin_stock%2Cstock_quantity%2Cvalid_from%2Cvalid_to%2Cis_for_sale%2Cweb_offer%2Cpre_order%2Cstock_status%2Csize_stock_status%2Csize_stock_amount%2Cmerchant_thumb_url%2Clarge_image%2Calternate_image%2Caw_thumb_url%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four%2Creviews%2Caverage_rating%2Crating%2Cnumber_available%2Ccustom_1%2Ccustom_2%2Ccustom_3%2Ccustom_4%2Ccustom_5%2Ccustom_6%2Ccustom_7%2Ccustom_8%2Ccustom_9%2Cean%2Cisbn%2Cupc%2Cmpn%2Cparent_product_id%2Cproduct_GTIN%2Cbasket_link%2CShoppingNL%3Aenergy_label%2CShoppingNL%3Aenergy_label_link%2CShoppingNL%3Aenergy_label_logo%2CShoppingNL%3Agoogle_taxonomy%2CShoppingNL%3Amaterial%2CShoppingNL%3Apattern%2CShoppingNL%3Asize/"
"25639","Peugeot Saveurs UK","GB","Not Joined","Legacy","110938","Flux ShoppingFeed UK","English","","2026-01-20 06:43:26","2026-01-20 06:43:22","612","https://productdata.awin.com/datafeed/download/apikey/4a1da3553e2a11af20515fb21a454008/fid/110938/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/aw_deep_link%2Cproduct_name%2Caw_product_id%2Cmerchant_product_id%2Cmerchant_image_url%2Cdescription%2Cmerchant_category%2Csearch_price%2Cmerchant_name%2Cmerchant_id%2Ccategory_name%2Ccategory_id%2Caw_image_url%2Ccurrency%2Cstore_price%2Cdelivery_cost%2Cmerchant_deep_link%2Clanguage%2Clast_updated%2Cbrand_name%2Cbrand_id%2Ccolour%2Cproduct_short_description%2Cspecifications%2Ccondition%2Cproduct_model%2Cmodel_number%2Cdimensions%2Ckeywords%2Cpromotional_text%2Cproduct_type%2Ccommission_group%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Crrp_price%2Csaving%2Csavings_percent%2Cbase_price%2Cbase_price_amount%2Cbase_price_text%2Cproduct_price_old%2Cdelivery_restrictions%2Cdelivery_weight%2Cwarranty%2Cterms_of_contract%2Cdelivery_time%2Cin_stock%2Cstock_quantity%2Cvalid_from%2Cvalid_to%2Cis_for_sale%2Cweb_offer%2Cpre_order%2Cstock_status%2Csize_stock_status%2Csize_stock_amount%2Cmerchant_thumb_url%2Clarge_image%2Calternate_image%2Caw_thumb_url%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four%2Creviews%2Caverage_rating%2Crating%2Cnumber_available%2Ccustom_1%2Ccustom_2%2Ccustom_3%2Ccustom_4%2Ccustom_5%2Ccustom_6%2Ccustom_7%2Ccustom_8%2Ccustom_9%2Cean%2Cisbn%2Cupc%2Cmpn%2Cparent_product_id%2Cproduct_GTIN%2Cbasket_link/"
"120061","wall-dekor","DE","Not Joined","Legacy","110990","Default","German","","2025-10-28 09:28:55","2025-10-28 09:26:21","78612","https://productdata.awin.com/datafeed/download/apikey/4a1da3553e2a11af20515fb21a454008/fid/110990/format/csv/language/de/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Ccurrency%2Csearch_price%2Ccolour%2Csize_stock_amount/"
"100113","Tantaly UK","GB","Not Joined","Legacy","111140","productfeed251027","English","","2025-10-27 08:29:47","","72","https://productdata.awin.com/datafeed/download/apikey/4a1da3553e2a11af20515fb21a454008/fid/111140/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price%2Ccolour%2Cproduct_price_old/"
"78850","TantalyDE","DE","Not Joined","Legacy","111141","product251027","English","","2025-10-27 08:43:11","","72","https://productdata.awin.com/datafeed/download/apikey/4a1da3553e2a11af20515fb21a454008/fid/111141/format/csv/language/en/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price%2Ccolour%2Cproduct_price_old/"
"99151","Navimow EU","DE","Not Joined","Legacy","111149","Navimow DE Product Feeds 27/10/2025","German","","2025-10-27 09:58:22","","8","https://productdata.awin.com/datafeed/download/apikey/4a1da3553e2a11af20515fb21a454008/fid/111149/format/csv/language/de/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cdelivery_cost/"
